사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자
20180601,경인선,1802,오류동,13732,12752,20180604
20180601,경인선,1801,개봉,28575,28321,20180604
20180601,경부선,1750,광명,3041,2552,20180604
20180601,경부선,1749,서동탄,2056,1784,20180604
20180601,경부선,1729,당정,9381,8769,20180604
20180601,경부선,1728,천안,10130,8291,20180604
20180601,경부선,1727,두정,8667,8115,20180604
20180601,경부선,1726,직산,1184,1225,20180604
20180601,경부선,1725,성환,6033,4957,20180604
20180601,경부선,1724,평택,17524,16407,20180604
20180601,경부선,1723,지제,2937,2629,20180604
20180601,경부선,1722,서정리,6508,6167,20180604
20180601,경부선,1721,송탄,6114,5576,20180604
20180601,경부선,1720,진위,2393,1908,20180604
20180601,경부선,1719,오산,12864,11413,20180604
20180601,경부선,1718,오산대,4473,4535,20180604
20180601,경부선,1717,세마,3561,3171,20180604
20180601,3호선,317,경복궁(정부서울청사),31149,31486,20180604
20180601,3호선,318,안국,31776,33799,20180604
20180601,3호선,319,종로3가,11781,16061,20180604
20180601,3호선,320,을지로3가,12623,13613,20180604
20180601,3호선,322,동대입구,14572,16880,20180604
20180601,3호선,323,약수,17480,16869,20180604
20180601,3호선,324,금호,10428,9379,20180604
20180601,3호선,325,옥수,12273,12630,20180604
20180601,3호선,326,압구정,39625,43629,20180604
20180601,3호선,327,신사,37528,42108,20180604
20180601,3호선,328,잠원,7539,7202,20180604
20180601,3호선,329,고속터미널,69841,68776,20180604
20180601,3호선,330,교대(법원.검찰청),18728,12847,20180604
20180601,3호선,331,남부터미널(예술의전당),43211,43366,20180604
20180601,3호선,332,양재(서초구청),51779,53739,20180604
20180601,3호선,333,매봉,13762,13164,20180604
20180601,3호선,334,도곡,7642,7347,20180604
20180601,3호선,335,대치,14481,14450,20180604
20180601,3호선,336,학여울,2916,3015,20180604
20180601,3호선,337,대청,12293,10851,20180604
20180601,3호선,338,일원,11545,11373,20180604
20180601,3호선,339,수서,22743,21935,20180604
20180601,3호선,340,가락시장,12612,12358,20180604
20180601,3호선,341,경찰병원,9431,9377,20180604
20180601,3호선,342,오금,8786,7709,20180604
20180601,4호선,409,당고개,14808,13866,20180604
20180601,4호선,410,상계,25007,22372,20180604
20180602,9호선,4105,마곡나루,5477,5355,20180605
20180602,9호선,4107,가양,17181,16304,20180605
20180602,9호선,4108,증미,5002,4892,20180605
20180602,9호선,4109,등촌,8146,7777,20180605
20180602,9호선,4110,염창,13897,12331,20180605
20180602,9호선,4111,신목동,3207,2696,20180605
20180602,9호선,4112,선유도,4437,4310,20180605
20180602,9호선,4113,당산,15433,13568,20180605
20180602,9호선,4114,국회의사당,6406,6225,20180605
20180602,9호선,4115,여의도,9895,10026,20180605
20180602,9호선,4116,샛강,3315,3565,20180605
20180602,9호선,4117,노량진,27209,28249,20180605
20180602,9호선,4118,노들,4092,3321,20180605
20180602,2호선,218,종합운동장,19148,22110,20180605
20180602,2호선,219,삼성(무역센터),41895,42546,20180605
20180602,2호선,220,선릉,33653,28964,20180605
20180602,2호선,221,역삼,23939,25867,20180605
20180602,2호선,222,강남,87874,92231,20180605
20180602,2호선,223,교대(법원.검찰청),25242,28338,20180605
20180602,2호선,224,서초,17297,15900,20180605
20180602,2호선,225,방배,14642,14748,20180605
20180602,2호선,226,사당,39291,48225,20180605
20180602,2호선,227,낙성대,28263,25363,20180605
20180602,2호선,228,서울대입구(관악구청),49215,46991,20180605
20180602,2호선,229,봉천,20624,18797,20180605
20180602,2호선,230,신림,65642,63297,20180605
20180602,2호선,231,신대방,26399,24629,20180605
20180602,2호선,232,구로디지털단지,47287,46562,20180605
20180602,2호선,233,대림(구로구청),25626,27689,20180605
20180602,2호선,234,신도림,64562,64274,20180605
20180602,2호선,235,문래,13881,13993,20180605
20180602,2호선,236,영등포구청,14560,15079,20180605
20180602,2호선,237,당산,18097,20115,20180605
20180602,2호선,238,합정,32629,37262,20180605
20180602,2호선,239,홍대입구,98478,111411,20180605
20180602,2호선,240,신촌,54139,55735,20180605
20180602,2호선,241,이대,19882,21146,20180605
20180602,2호선,242,아현,9349,8861,20180605
20180602,2호선,243,충정로(경기대입구),8494,9090,20180605
20180602,2호선,244,용답,2609,2449,20180605
20180602,2호선,245,신답,1246,1383,20180605
20180602,2호선,246,신설동,4889,4400,20180605
20180602,2호선,247,도림천,828,850,20180605
20180602,2호선,248,양천구청,5722,5906,20180605
20180602,2호선,249,신정네거리,8425,8591,20180605
20180602,2호선,250,용두(동대문구청),2095,1993,20180605
20180602,3호선,309,지축,1301,1427,20180605
20180602,3호선,310,구파발,19959,19410,20180605
20180602,3호선,311,연신내,40211,37066,20180605
20180602,3호선,312,불광,17552,20162,20180605
20180602,3호선,313,녹번,11061,9046,20180605
20180602,3호선,314,홍제,17351,16284,20180605
20180602,3호선,315,무악재,3400,3358,20180605
20180602,3호선,316,독립문,8494,9103,20180605
20180602,3호선,317,경복궁(정부서울청사),22956,24352,20180605
20180602,3호선,318,안국,24249,27579,20180605
20180602,3호선,319,종로3가,6827,12698,20180605
20180602,3호선,320,을지로3가,6458,6967,20180605
20180602,3호선,321,충무로,2,0,20180605
20180602,3호선,322,동대입구,13036,14389,20180605
20180602,3호선,323,약수,11831,11366,20180605
20180602,3호선,324,금호,7798,6816,20180605
20180602,3호선,325,옥수,9345,9939,20180605
20180602,3호선,326,압구정,31750,34882,20180605
20180602,3호선,327,신사,32012,33873,20180605
20180602,3호선,328,잠원,5532,5150,20180605
20180602,3호선,329,고속터미널,78501,74837,20180605
20180602,3호선,330,교대(법원.검찰청),9718,6104,20180605
20180602,3호선,331,남부터미널(예술의전당),33449,33556,20180605
20180602,3호선,332,양재(서초구청),30637,32342,20180605
20180602,3호선,333,매봉,6992,6455,20180605
20180602,3호선,334,도곡,5765,5675,20180605
20180602,3호선,335,대치,12599,11106,20180605
20180602,3호선,336,학여울,2369,2519,20180605
20180602,3호선,337,대청,7575,6628,20180605
20180602,3호선,338,일원,6629,6729,20180605
20180602,3호선,339,수서,16257,15879,20180605
20180602,3호선,340,가락시장,8872,8128,20180605
20180602,3호선,341,경찰병원,5391,4996,20180605
20180602,3호선,342,오금,5568,5063,20180605
20180602,4호선,409,당고개,11950,11322,20180605
20180602,4호선,410,상계,18619,16333,20180605
20180602,4호선,411,노원,21362,24363,20180605
20180602,4호선,412,창동,26445,27700,20180605
20180602,4호선,413,쌍문,29314,24868,20180605
20180602,4호선,414,수유(강북구청),35477,34754,20180605
20180602,4호선,415,미아(서울사이버대학),15229,13875,20180605
20180602,4호선,416,미아사거리,29116,27791,20180605
20180602,4호선,417,길음,21121,19694,20180605
20180602,4호선,418,성신여대입구(돈암),24072,22505,20180605
20180602,4호선,419,한성대입구(삼선교),15250,14836,20180605
20180602,4호선,420,혜화,44203,47519,20180605
20180602,4호선,421,동대문,26526,24474,20180605
20180602,4호선,422,동대문역사문화공원,26009,22509,20180605
20180602,4호선,423,충무로,23902,24646,20180605
20180602,4호선,424,명동,39718,44866,20180605
20180602,4호선,425,회현(남대문시장),31846,33935,20180605
20180602,4호선,426,서울,9407,21924,20180605
20180602,중앙선,1211,운길산,1535,1479,20180605
20180602,중앙선,1212,양수,2714,2858,20180605
20180602,중앙선,1213,신원,321,226,20180605
20180602,중앙선,1214,국수,857,948,20180605
20180602,중앙선,1215,아신,830,790,20180605
20180602,중앙선,1216,오빈,368,375,20180605
20180602,중앙선,1217,양평,3947,4207,20180605
20180602,중앙선,1218,원덕,602,594,20180605
20180602,중앙선,1219,용문,3497,4080,20180605
20180602,중앙선,1220,지평,58,57,20180605
20180602,장항선,1401,봉명,1138,1078,20180605
20180602,장항선,1402,쌍용(나사렛대),2266,2074,20180605
20180602,장항선,1403,아산,3351,3333,20180605
20180602,장항선,1405,배방,1244,1150,20180605
20180602,장항선,1407,온양온천,5465,5492,20180605
20180602,장항선,1408,신창(순천향대),1852,1689,20180605
20180602,경의선,1251,서울,1630,1949,20180605
20180602,경의선,1252,신촌,677,716,20180605
20180602,경의선,1261,효창공원앞,2016,1989,20180605
20180602,경의선,1262,공덕,2356,2168,20180605
20180602,경의선,1263,서강대,2319,2222,20180605
20180602,경의선,1264,홍대입구,2243,2780,20180605
20180602,경의선,1265,가좌,4715,4419,20180605
20180602,경의선,1266,디지털미디어시티,2034,1851,20180605
20180602,경의선,1267,수색,1868,1833,20180605
20180602,경의선,1268,화전,2076,1768,20180605
20180602,경의선,1269,강매,2075,1986,20180605
20180602,경의선,1270,행신,6589,6260,20180605
20180602,경의선,1271,능곡,3551,3474,20180605
20180602,경의선,1272,곡산,428,471,20180605
20180602,경의선,1273,백마,5525,5020,20180605
20180602,경의선,1274,풍산,4414,4372,20180605
20180602,경의선,1275,일산,7853,7677,20180605
20180602,경의선,1276,탄현,6479,6124,20180605
20180602,경의선,1277,야당,4010,3798,20180605
20180602,경의선,1278,운정,5169,4899,20180605
20180602,경의선,1279,금릉,4621,4648,20180605
20180602,경의선,1280,금촌,8264,7530,20180605
20180602,경의선,1282,월롱,2335,1738,20180605
20180602,경의선,1283,파주,1590,1014,20180605
20180602,경의선,1284,문산,7803,6459,20180605
20180602,경의선,1296,계양,1,0,20180605
20180602,경춘선,1311,신내,639,713,20180605
20180602,경춘선,1312,갈매,1882,1649,20180605
20180602,경춘선,1313,별내,2285,2272,20180605
20180602,경춘선,1314,퇴계원,3203,2818,20180605
20180602,경춘선,1315,사릉,3067,2930,20180605
20180602,경춘선,1316,금곡,1396,1363,20180605
20180602,경춘선,1317,평내호평,5243,5151,20180605
20180602,경춘선,1318,천마산,1522,1499,20180605
20180602,경춘선,1319,마석,3787,3732,20180605
20180602,경춘선,1320,대성리,1434,1434,20180605
20180602,경춘선,1321,청평,2705,3171,20180605
20180602,경춘선,1322,상천,650,751,20180605
20180602,경춘선,1323,가평,3147,4600,20180605
20180602,경춘선,1324,굴봉산,427,447,20180605
20180602,경춘선,1325,백양리,191,203,20180605
20180602,경춘선,1326,강촌,959,1003,20180605
20180602,경춘선,1327,김유정,755,935,20180605
20180602,경춘선,1328,남춘천,4156,4574,20180605
20180602,경춘선,1329,춘천,3070,2440,20180605
20180602,수인선,1878,달월,72,63,20180605
20180602,수인선,1879,월곶,2614,2580,20180605
20180602,수인선,1880,소래포구,6558,6598,20180605
20180602,수인선,1881,인천논현,6274,6479,20180605
20180602,수인선,1882,호구포,3147,2939,20180605
20180602,수인선,1883,남동인더스파크,1167,1136,20180605
20180602,수인선,1884,원인재,4831,4890,20180605
20180602,수인선,1885,연수,5629,5693,20180605
20180602,수인선,1886,송도,2972,2869,20180605
20180602,수인선,1888,인하대,7173,6247,20180605
20180602,수인선,1889,숭의,3162,2941,20180605
20180602,수인선,1890,신포,1816,1989,20180605
20180602,수인선,1891,인천,1568,2563,20180605
20180602,경강선,1501,판교,2689,2555,20180605
20180602,경강선,1502,이매,1518,860,20180605
20180602,경강선,1503,삼동,1462,1234,20180605
20180602,경강선,1504,경기광주,5724,5320,20180605
20180602,경강선,1505,초월,2121,1849,20180605
20180602,경강선,1506,곤지암,2131,2067,20180605
20180602,경강선,1507,신둔도예촌,1149,1078,20180605
20180602,경강선,1508,이천,2829,2997,20180605
20180602,경강선,1509,부발,1703,1515,20180605
20180602,경강선,1510,세종대왕릉,352,434,20180605
20180602,경강선,1511,여주,2643,2816,20180605
20180602,5호선,2511,방화,6195,5770,20180605
20180602,5호선,2512,개화산,4650,4427,20180605
20180602,5호선,2513,김포공항,8101,7425,20180605
20180602,9호선,4119,흑석(중앙대입구),8827,8527,20180605
20180602,9호선,4120,동작(현충원),2882,2413,20180605
20180602,9호선,4121,구반포,3655,3812,20180605
20180602,9호선,4122,신반포,3497,3686,20180605
20180602,9호선,4123,고속터미널,16410,27788,20180605
20180602,9호선,4124,사평,2213,2019,20180605
20180602,9호선,4125,신논현,26379,26790,20180605
20180602,공항철도 1호선,4201,서울,13046,11499,20180605
20180602,공항철도 1호선,4202,공덕,1669,2163,20180605
20180602,공항철도 1호선,4203,홍대입구,12407,12727,20180605
20180602,공항철도 1호선,4204,디지털미디어시티,8509,7532,20180605
20180602,공항철도 1호선,4207,김포공항,10429,6359,20180605
20180602,공항철도 1호선,4208,계양,9614,8499,20180605
20180602,공항철도 1호선,4209,검암,7830,8003,20180605
20180602,공항철도 1호선,4210,청라국제도시,4673,4430,20180605
20180602,공항철도 1호선,4211,운서,6367,6413,20180605
20180602,공항철도 1호선,4212,공항화물청사,1739,1905,20180605
20180602,공항철도 1호선,4213,인천공항1터미널,16185,14867,20180605
20180602,공항철도 1호선,4215,인천공항2터미널,5150,4486,20180605
20180602,공항철도 1호선,4217,영종,2327,2181,20180605
20180602,9호선2단계,4126,언주,6291,6003,20180605
20180602,9호선2단계,4127,선정릉,5181,5390,20180605
20180602,9호선2단계,4128,삼성중앙,3138,3228,20180605
20180602,9호선2단계,4129,봉은사,11704,11205,20180605
20180602,9호선2단계,4130,종합운동장,5514,4244,20180605
20180602,우이신설선,4701,북한산우이,3608,3746,20180605
20180602,우이신설선,4702,솔밭공원,2189,2076,20180605
20180602,우이신설선,4703,4.19민주묘지,2560,2328,20180605
20180602,우이신설선,4704,가오리,3384,3061,20180605
20180602,우이신설선,4705,화계,2644,2332,20180605
20180602,우이신설선,4706,삼양,1789,1845,20180605
20180602,우이신설선,4707,삼양사거리,2223,2130,20180605
20180602,우이신설선,4708,솔샘,4455,3848,20180605
20180602,우이신설선,4709,북한산보국문,5261,4349,20180605
20180602,우이신설선,4710,정릉,3776,3094,20180605
20180602,우이신설선,4711,성신여대입구(돈암),3795,4289,20180605
20180602,우이신설선,4712,보문,1478,1394,20180605
20180602,우이신설선,4713,신설동,1381,1360,20180605
20180602,4호선,427,숙대입구(갈월),13999,13279,20180605
20180602,4호선,428,삼각지,3425,5047,20180605
20180602,4호선,429,신용산,11568,12545,20180605
20180602,4호선,430,이촌(국립중앙박물관),10150,11243,20180605
20180602,4호선,431,동작(현충원),2933,3424,20180605
